Date,Well,Fluor,Target,Sample,Cq,Cq Mean,Cq Std. Dev,Replicate,Processed Cq Mean (NAs set to 40),Delta CT,Delta Delta CT - 20 as control,Final metric - 20 as control,flask,lake,strain,combo_temp,combo,genotype,Trophic,temp,Unique
2022-12-05,C03,SYBR,GroEL,43,23.74,23.66,0.066,,23.66,0.85,0.79,0.578344092,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GroEL
2022-12-05,C04,SYBR,GroEL,43,23.69,23.66,0.066,,23.66,0.85,0.79,0.578344092,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GroEL
2022-12-05,C05,SYBR,GroES,43,23.45,23.47,0.072,,23.47,0.66,0.98,0.50697974,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GroES
2022-12-05,C06,SYBR,GroES,43,23.55,23.47,0.072,,23.47,0.66,0.98,0.50697974,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GroES
2022-12-05,C07,SYBR,GroES,43,23.5,23.47,0.072,,23.47,0.66,0.98,0.50697974,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GroES
2022-12-05,C08,SYBR,GroES,43,23.38,23.47,0.072,,23.47,0.66,0.98,0.50697974,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GroES
2022-12-05,C09,SYBR,GrpE,43,26.3,25.96,0.251,,25.96,3.15,-0.48,1.394743666,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GrpE
2022-12-05,C10,SYBR,GrpE,43,26.01,25.96,0.251,,25.96,3.15,-0.48,1.394743666,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GrpE
2022-12-05,C11,SYBR,GrpE,43,25.81,25.96,0.251,,25.96,3.15,-0.48,1.394743666,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GrpE
2022-12-05,C12,SYBR,GrpE,43,25.74,25.96,0.251,,25.96,3.15,-0.48,1.394743666,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_GrpE
2022-12-05,D01,SYBR,Hep,43,27.17,27.79,1.374,,27.79,4.98,1.68,0.312082637,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_Hep
2022-12-05,D02,SYBR,Hep,43,27.02,27.79,1.374,,27.79,4.98,1.68,0.312082637,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_Hep
2022-12-05,D03,SYBR,Hep,43,27.12,27.79,1.374,,27.79,4.98,1.68,0.312082637,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_Hep
2022-12-05,D04,SYBR,Hep,43,29.85,27.79,1.374,,27.79,4.98,1.68,0.312082637,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_Hep
2022-12-05,D05,SYBR,HrcA,43,24.89,24.83,0.087,,24.83,2.02,-0.07,1.049716684,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HrcA
2022-12-05,D06,SYBR,HrcA,43,24.86,24.83,0.087,,24.83,2.02,-0.07,1.049716684,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HrcA
2022-12-05,D07,SYBR,HrcA,43,24.88,24.83,0.087,,24.83,2.02,-0.07,1.049716684,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HrcA
2022-12-05,D08,SYBR,HrcA,43,24.71,24.83,0.087,,24.83,2.02,-0.07,1.049716684,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HrcA
2022-12-05,D09,SYBR,Hsp20,43,N/A,0,0,,40,17.19,-3.29,9.781122222,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_Hsp20
2022-12-05,D10,SYBR,Hsp20,43,N/A,0,0,,40,17.19,-3.29,9.781122222,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_Hsp20
2022-12-05,D11,SYBR,Hsp20,43,N/A,0,0,,40,17.19,-3.29,9.781122222,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_Hsp20
2022-12-05,D12,SYBR,Hsp20,43,N/A,0,0,,40,17.19,-3.29,9.781122222,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_Hsp20
2022-12-05,E01,SYBR,HspA,43,32.42,32.22,0.444,,32.22,9.41,-2.99,7.944739963,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HspA
2022-12-05,E02,SYBR,HspA,43,31.8,32.22,0.444,,32.22,9.41,-2.99,7.944739963,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HspA
2022-12-05,E03,SYBR,HspA,43,31.92,32.22,0.444,,32.22,9.41,-2.99,7.944739963,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HspA
2022-12-05,E04,SYBR,HspA,43,32.75,32.22,0.444,,32.22,9.41,-2.99,7.944739963,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HspA
2022-12-05,E05,SYBR,HtpG,43,28.87,28.53,0.359,,28.53,5.72,0.08,0.946057647,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HtpG
2022-12-05,E06,SYBR,HtpG,43,28.56,28.53,0.359,,28.53,5.72,0.08,0.946057647,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HtpG
2022-12-05,E07,SYBR,HtpG,43,28.65,28.53,0.359,,28.53,5.72,0.08,0.946057647,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HtpG
2022-12-05,E08,SYBR,HtpG,43,28.02,28.53,0.359,,28.53,5.72,0.08,0.946057647,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_43_HtpG
2022-12-05,E09,SYBR,rpoA,Blank,N/A,0,0,,40,17.19,5.47,0.022561394,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_Blank_rpoA
2022-12-05,E10,SYBR,rpoA,Blank,N/A,0,0,,40,17.19,4.53,0.043284671,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_Blank_rpoA
2022-12-05,E11,SYBR,rpoA,Blank,32.64,32.64,0,,32.64,9.83,-1.91,3.758090997,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_Blank_rpoA
2022-12-05,E12,SYBR,rpoA,Blank,N/A,0,0,,40,17.19,-3.29,9.781122222,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_Blank_rpoA
2022-12-05,F01,SYBR,HspA,Blank,N/A,0,0,,40,17.19,-3.29,9.781122222,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_Blank_HspA
2022-12-05,F02,SYBR,HspA,Blank,N/A,0,0,,40,17.19,-3.29,9.781122222,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_Blank_HspA
2022-12-05,F03,SYBR,HspA,Blank,N/A,0,0,,40,17.19,-3.29,9.781122222,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_Blank_HspA
2022-12-05,F04,SYBR,HspA,Blank,N/A,0,0,,40,17.19,-3.29,9.781122222,43,BU,BU19_02,LNLG_28,LNLG,LG,LN,28,43_Blank_HspA
2022-11-12,A01,SYBR,rpoA,63,21.72,21.73,0.038,,21.73,0,0,1,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_rpoA
2022-11-12,A02,SYBR,rpoA,63,21.78,21.73,0.038,,21.73,0,0,1,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_rpoA
2022-11-12,A03,SYBR,rpoA,63,21.69,21.73,0.038,,21.73,0,0,1,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_rpoA
2022-11-12,A04,SYBR,rpoA,63,21.72,21.73,0.038,,21.73,0,0,1,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_rpoA
2022-11-12,A05,SYBR,ClpB,63,30.2,30.24,0.447,,30.24,8.51,-0.46,1.375541818,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_ClpB
2022-11-12,A06,SYBR,ClpB,63,30.48,30.24,0.447,,30.24,8.51,-0.46,1.375541818,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_ClpB
2022-11-12,A07,SYBR,ClpB,63,29.63,30.24,0.447,,30.24,8.51,-0.46,1.375541818,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_ClpB
2022-11-12,A08,SYBR,ClpB,63,30.65,30.24,0.447,,30.24,8.51,-0.46,1.375541818,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_ClpB
2022-11-12,A09,SYBR,DnaJ,63,22.78,22.88,0.095,,22.88,1.15,-0.35,1.274560627,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaJ
2022-11-12,A10,SYBR,DnaJ,63,22.87,22.88,0.095,,22.88,1.15,-0.35,1.274560627,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaJ
2022-11-12,A11,SYBR,DnaJ,63,22.88,22.88,0.095,,22.88,1.15,-0.35,1.274560627,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaJ
2022-11-12,A12,SYBR,DnaJ,63,23.01,22.88,0.095,,22.88,1.15,-0.35,1.274560627,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaJ
2022-11-12,B01,SYBR,DnaK3,63,23.85,23.73,0.095,,23.73,2,-0.05,1.035264924,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK3
2022-11-12,B02,SYBR,DnaK3,63,23.73,23.73,0.095,,23.73,2,-0.05,1.035264924,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK3
2022-11-12,B03,SYBR,DnaK3,63,23.63,23.73,0.095,,23.73,2,-0.05,1.035264924,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK3
2022-11-12,B04,SYBR,DnaK3,63,23.68,23.73,0.095,,23.73,2,-0.05,1.035264924,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK3
2022-11-12,B05,SYBR,DnaK-fp,63,23.82,23.8,0.033,,23.8,2.07,-0.31,1.2397077,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK-fp
2022-11-12,B06,SYBR,DnaK-fp,63,23.81,23.8,0.033,,23.8,2.07,-0.31,1.2397077,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK-fp
2022-11-12,B07,SYBR,DnaK-fp,63,23.81,23.8,0.033,,23.8,2.07,-0.31,1.2397077,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK-fp
2022-11-12,B08,SYBR,DnaK-fp,63,23.75,23.8,0.033,,23.8,2.07,-0.31,1.2397077,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK-fp
2022-11-12,B09,SYBR,DnaK1,63,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK1
2022-11-12,B10,SYBR,DnaK1,63,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK1
2022-11-12,B11,SYBR,DnaK1,63,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK1
2022-11-12,B12,SYBR,DnaK1,63,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_DnaK1
2022-11-12,C01,SYBR,GroEL,63,22.43,22.46,0.056,,22.46,0.73,0.67,0.628506687,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GroEL
2022-11-12,C02,SYBR,GroEL,63,22.42,22.46,0.056,,22.46,0.73,0.67,0.628506687,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GroEL
2022-11-12,C03,SYBR,GroEL,63,22.54,22.46,0.056,,22.46,0.73,0.67,0.628506687,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GroEL
2022-11-12,C04,SYBR,GroEL,63,22.44,22.46,0.056,,22.46,0.73,0.67,0.628506687,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GroEL
2022-11-12,C05,SYBR,GroES,63,22.14,22.16,0.016,,22.16,0.43,0.75,0.594603558,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GroES
2022-11-12,C06,SYBR,GroES,63,22.17,22.16,0.016,,22.16,0.43,0.75,0.594603558,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GroES
2022-11-12,C07,SYBR,GroES,63,22.15,22.16,0.016,,22.16,0.43,0.75,0.594603558,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GroES
2022-11-12,C08,SYBR,GroES,63,22.18,22.16,0.016,,22.16,0.43,0.75,0.594603558,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GroES
2022-11-12,C09,SYBR,GrpE,63,24.76,24.43,0.238,,24.43,2.7,-0.93,1.905275996,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GrpE
2022-11-12,C10,SYBR,GrpE,63,24.45,24.43,0.238,,24.43,2.7,-0.93,1.905275996,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GrpE
2022-11-12,C11,SYBR,GrpE,63,24.22,24.43,0.238,,24.43,2.7,-0.93,1.905275996,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GrpE
2022-11-12,C12,SYBR,GrpE,63,24.29,24.43,0.238,,24.43,2.7,-0.93,1.905275996,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_GrpE
2022-11-12,D01,SYBR,Hep,63,25.59,25.38,0.186,,25.38,3.65,0.35,0.784584098,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_Hep
2022-11-12,D02,SYBR,Hep,63,25.22,25.38,0.186,,25.38,3.65,0.35,0.784584098,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_Hep
2022-11-12,D03,SYBR,Hep,63,25.49,25.38,0.186,,25.38,3.65,0.35,0.784584098,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_Hep
2022-11-12,D04,SYBR,Hep,63,25.23,25.38,0.186,,25.38,3.65,0.35,0.784584098,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_Hep
2022-11-12,D05,SYBR,HrcA,63,23.74,23.72,0.064,,23.72,1.99,-0.1,1.071773463,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HrcA
2022-11-12,D06,SYBR,HrcA,63,23.79,23.72,0.064,,23.72,1.99,-0.1,1.071773463,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HrcA
2022-11-12,D07,SYBR,HrcA,63,23.69,23.72,0.064,,23.72,1.99,-0.1,1.071773463,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HrcA
2022-11-12,D08,SYBR,HrcA,63,23.64,23.72,0.064,,23.72,1.99,-0.1,1.071773463,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HrcA
2022-11-12,D09,SYBR,Hsp20,63,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_Hsp20
2022-11-12,D10,SYBR,Hsp20,63,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_Hsp20
2022-11-12,D11,SYBR,Hsp20,63,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_Hsp20
2022-11-12,D12,SYBR,Hsp20,63,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_Hsp20
2022-11-12,E01,SYBR,HspA,63,26.92,27.17,0.264,,27.17,5.44,-6.96,124.4998333,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HspA
2022-11-12,E02,SYBR,HspA,63,26.99,27.17,0.264,,27.17,5.44,-6.96,124.4998333,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HspA
2022-11-12,E03,SYBR,HspA,63,27.27,27.17,0.264,,27.17,5.44,-6.96,124.4998333,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HspA
2022-11-12,E04,SYBR,HspA,63,27.49,27.17,0.264,,27.17,5.44,-6.96,124.4998333,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HspA
2022-11-12,E05,SYBR,HtpG,63,26.19,26.1,0.155,,26.1,4.37,-1.27,2.411615655,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HtpG
2022-11-12,E06,SYBR,HtpG,63,26.04,26.1,0.155,,26.1,4.37,-1.27,2.411615655,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HtpG
2022-11-12,E07,SYBR,HtpG,63,25.9,26.1,0.155,,26.1,4.37,-1.27,2.411615655,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HtpG
2022-11-12,E08,SYBR,HtpG,63,26.25,26.1,0.155,,26.1,4.37,-1.27,2.411615655,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_63_HtpG
2022-11-12,E09,SYBR,rpoA,Blank,N/A,0,0,,40,18.27,6.55,0.01067219,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_Blank_rpoA
2022-11-12,E10,SYBR,rpoA,Blank,N/A,0,0,,40,18.27,5.61,0.020474897,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_Blank_rpoA
2022-11-12,E11,SYBR,rpoA,Blank,N/A,0,0,,40,18.27,6.53,0.010821168,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_Blank_rpoA
2022-11-12,E12,SYBR,rpoA,Blank,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_Blank_rpoA
2022-11-12,F01,SYBR,DnaK1,Blank,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_Blank_DnaK1
2022-11-12,F02,SYBR,DnaK1,Blank,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_Blank_DnaK1
2022-11-12,F03,SYBR,DnaK1,Blank,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_Blank_DnaK1
2022-11-12,F04,SYBR,DnaK1,Blank,N/A,0,0,,40,18.27,-2.21,4.626752736,63,BU,BU19_02,LNLG_32,LNLG,LG,LN,32,63_Blank_DnaK1
2023-01-06,A01,SYBR,rpoA,4,29.91,31.44,1.33,,31.44,0,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_rpoA
2023-01-06,A02,SYBR,rpoA,4,32.54,31.44,1.33,,31.44,0,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_rpoA
2023-01-06,A03,SYBR,rpoA,4,32.57,31.44,1.33,,31.44,0,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_rpoA
2023-01-06,A04,SYBR,rpoA,4,30.75,31.44,1.33,,31.44,0,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_rpoA
2023-01-06,A05,SYBR,ClpB,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_ClpB
2023-01-06,A06,SYBR,ClpB,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_ClpB
2023-01-06,A07,SYBR,ClpB,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_ClpB
2023-01-06,A08,SYBR,ClpB,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_ClpB
2023-01-06,A09,SYBR,DnaJ,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaJ
2023-01-06,A10,SYBR,DnaJ,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaJ
2023-01-06,A11,SYBR,DnaJ,4,32.67,32.67,0,,32.67,1.23,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaJ
2023-01-06,A12,SYBR,DnaJ,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaJ
2023-01-06,B01,SYBR,DnaK3,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK3
2023-01-06,B02,SYBR,DnaK3,4,34.95,35.37,0.86,,35.37,3.93,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK3
2023-01-06,B03,SYBR,DnaK3,4,36.36,35.37,0.86,,35.37,3.93,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK3
2023-01-06,B04,SYBR,DnaK3,4,34.81,35.37,0.86,,35.37,3.93,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK3
2023-01-06,B05,SYBR,DnaK-fp,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK-fp
2023-01-06,B06,SYBR,DnaK-fp,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK-fp
2023-01-06,B07,SYBR,DnaK-fp,4,32.72,33.64,1.312,,33.64,2.2,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK-fp
2023-01-06,B08,SYBR,DnaK-fp,4,34.57,33.64,1.312,,33.64,2.2,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK-fp
2023-01-06,B09,SYBR,DnaK1,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK1
2023-01-06,B10,SYBR,DnaK1,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK1
2023-01-06,B11,SYBR,DnaK1,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK1
2023-01-06,B12,SYBR,DnaK1,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_DnaK1
2023-01-06,C01,SYBR,GroEL,4,36.12,33.46,2.392,,33.46,2.02,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GroEL
2023-01-06,C02,SYBR,GroEL,4,32.77,33.46,2.392,,33.46,2.02,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GroEL
2023-01-06,C03,SYBR,GroEL,4,31.49,33.46,2.392,,33.46,2.02,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GroEL
2023-01-06,C04,SYBR,GroEL,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GroEL
2023-01-06,C05,SYBR,GroES,4,31.74,33.72,1.598,,33.72,2.28,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GroES
2023-01-06,C06,SYBR,GroES,4,33.11,33.72,1.598,,33.72,2.28,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GroES
2023-01-06,C07,SYBR,GroES,4,35.19,33.72,1.598,,33.72,2.28,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GroES
2023-01-06,C08,SYBR,GroES,4,34.82,33.72,1.598,,33.72,2.28,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GroES
2023-01-06,C09,SYBR,GrpE,4,33.16,32.23,0.815,,32.23,0.79,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GrpE
2023-01-06,C10,SYBR,GrpE,4,31.69,32.23,0.815,,32.23,0.79,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GrpE
2023-01-06,C11,SYBR,GrpE,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GrpE
2023-01-06,C12,SYBR,GrpE,4,31.82,32.23,0.815,,32.23,0.79,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_GrpE
2023-01-06,D01,SYBR,Hep,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_Hep
2023-01-06,D02,SYBR,Hep,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_Hep
2023-01-06,D03,SYBR,Hep,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_Hep
2023-01-06,D04,SYBR,Hep,4,31.91,31.91,0,,31.91,0.47,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_Hep
2023-01-06,D05,SYBR,HrcA,4,34.78,34.75,0.043,,34.75,3.31,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_HrcA
2023-01-06,D06,SYBR,HrcA,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_HrcA
2023-01-06,D07,SYBR,HrcA,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_HrcA
2023-01-06,D08,SYBR,HrcA,4,34.72,34.75,0.043,,34.75,3.31,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_HrcA
2023-01-06,D09,SYBR,Hsp20,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_Hsp20
2023-01-06,D10,SYBR,Hsp20,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_Hsp20
2023-01-06,D11,SYBR,Hsp20,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_Hsp20
2023-01-06,D12,SYBR,Hsp20,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_Hsp20
2023-01-06,E01,SYBR,HspA,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_HspA
2023-01-06,E02,SYBR,HspA,4,N/A,0,0,,40,8.56,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_HspA
2023-01-06,E03,SYBR,HspA,4,37.39,37.32,0.1,,37.32,5.88,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_HspA
2023-01-06,E04,SYBR,HspA,4,37.25,37.32,0.1,,37.32,5.88,0,1,4,BU,BU19_04,LNLG_20,LNLG,LG,LN,20,4_4_HspA
